"DATASET SUELO INTELIGENTE + NASA POWER — SOCONUSCO, CHIAPAS  |  3,000 lecturas  |  25 parcelas  |  2015-2024",,,,,,,,,,,,,,,,,,,,,,,,,
"ID
Parcela",Cultivo,Municipio,Año,Mes,"Num
Mes","T
Total",pH,"Humedad
%","N
ppm","P
ppm","K
ppm","CE
dS/m","Temp
°C","Aplic.
N","Aplic.
P","Aplic.
K",Encal.,Estado,"NASA
T2M °C","NASA
RH2M %","NASA
Prec
mm/día","NASA
GWET
suelo",Lat,Lon,
P023,Maíz,Mazatán,2015,Oct,10,9,6.36,84.2,38.3,21.2,131.7,1.4,26.9,0,0,0,0,Óptimo,27.5,89.5,8.08,0.842,14.83,-92.47,12
P023,Maíz,Mazatán,2015,Nov,11,10,6.36,63,35,20.8,127.3,1.4,26.3,0,0,0,0,Óptimo,26.7,80.4,2.07,0.63,14.83,-92.47,12
P023,Maíz,Mazatán,2015,Dic,12,11,6.37,53.8,34.9,19.9,128.6,1.37,26,0,0,0,0,Óptimo,26.7,75.3,0.16,0.538,14.83,-92.47,12
P023,Maíz,Mazatán,2016,Ene,1,12,6.42,43.2,47.6,19.7,138.4,1.44,26.8,12,0,8,0,Óptimo,27.9,72.1,0,0.432,14.83,-92.47,12
P023,Maíz,Mazatán,2016,Feb,2,13,6.35,35.7,35.3,20.1,133.8,1.48,27.6,0,0,0,0,Óptimo,27.6,75,0.86,0.357,14.83,-92.47,12
P023,Maíz,Mazatán,2016,Mar,3,14,6.4,32.6,34.7,19.9,128.8,1.42,28.8,0,0,0,0,Precaución,28.8,74.7,1.03,0.326,14.83,-92.47,12
P023,Maíz,Mazatán,2016,Abr,4,15,6.32,35.3,35.7,20.7,122.6,1.36,29.3,0,0,0,0,Óptimo,30,66.9,0.18,0.353,14.83,-92.47,12
P023,Maíz,Mazatán,2016,May,5,16,6.28,71.5,49.2,27,138,1.45,28.7,12,6,8,0,Óptimo,29.1,79,5.04,0.715,14.83,-92.47,12
P023,Maíz,Mazatán,2016,Jun,6,17,6.4,85.4,35.7,21.1,130.1,1.46,27.5,0,0,0,0,Óptimo,28.1,83.5,7.57,0.854,14.83,-92.47,12
P023,Maíz,Mazatán,2016,Jul,7,18,6.34,85.9,37.9,20,130,1.41,27.3,0,0,0,0,Óptimo,27,88.6,7.23,0.859,14.83,-92.47,12
P023,Maíz,Mazatán,2016,Ago,8,19,6.38,84.3,35.9,20.3,131,1.5,26.7,0,0,0,0,Óptimo,27.2,86.5,8.44,0.843,14.83,-92.47,12
P023,Maíz,Mazatán,2016,Sep,9,20,6.31,91.1,47,19.1,133.9,1.47,26.7,12,0,8,0,Precaución,27.8,87,8.69,0.911,14.83,-92.47,12
P023,Maíz,Mazatán,2016,Oct,10,21,6.3,82.1,36.4,19.8,128.3,1.47,27.2,0,0,0,0,Óptimo,27.2,86.4,8.35,0.821,14.83,-92.47,12
P023,Maíz,Mazatán,2016,Nov,11,22,6.39,67.1,34.2,19.4,133.3,1.51,26.5,0,0,0,0,Precaución,26.8,83.5,2.39,0.671,14.83,-92.47,12
P023,Maíz,Mazatán,2016,Dic,12,23,6.23,48.8,36.5,20.9,134.2,1.47,27.1,0,0,0,0,Óptimo,27,75.1,0.56,0.488,14.83,-92.47,12
P023,Maíz,Mazatán,2017,Ene,1,24,6.51,44.8,47.5,25.5,131.9,1.45,26.9,12,6,8,0.2,Óptimo,27,73.2,0,0.448,14.83,-92.47,12
P023,Maíz,Mazatán,2017,Feb,2,25,6.25,36.6,33.5,18.7,125.3,1.54,27.1,0,0,0,0,Precaución,28.2,73.1,0.71,0.366,14.83,-92.47,12
P023,Maíz,Mazatán,2017,Mar,3,26,6.31,40.9,36.3,20,124.2,1.5,28.7,0,0,0,0,Óptimo,29.1,76,0.07,0.409,14.83,-92.47,12
P023,Maíz,Mazatán,2017,Abr,4,27,6.21,41.5,35.8,18.7,131.4,1.41,29.4,0,0,0,0,Óptimo,29.8,75.6,0.51,0.415,14.83,-92.47,12
P023,Maíz,Mazatán,2017,May,5,28,6.25,69,46.8,19.6,136.5,1.48,28.7,12,0,8,0,Óptimo,29.2,81.5,3.81,0.69,14.83,-92.47,12
P023,Maíz,Mazatán,2017,Jun,6,29,6.28,83.9,34.3,19.6,134.8,1.57,27.5,0,0,0,0,Precaución,28.1,84.7,8.77,0.839,14.83,-92.47,12
P023,Maíz,Mazatán,2017,Jul,7,30,6.24,87.5,33.4,20.8,128.8,1.51,26.9,0,0,0,0,Precaución,27.8,89.1,7.9,0.875,14.83,-92.47,12
P023,Maíz,Mazatán,2017,Ago,8,31,6.23,84.7,34.9,19.9,129.9,1.49,27,0,0,0,0,Óptimo,27.6,82.7,7.55,0.847,14.83,-92.47,12
P023,Maíz,Mazatán,2017,Sep,9,32,6.15,85.3,47.8,25,143.6,1.46,26.7,12,6,8,0,Óptimo,27.6,88.4,8.86,0.853,14.83,-92.47,12
P023,Maíz,Mazatán,2017,Oct,10,33,6.22,84.3,37.5,19,133.8,1.5,27.2,0,0,0,0,Óptimo,27,88.9,8.17,0.843,14.83,-92.47,12
P023,Maíz,Mazatán,2017,Nov,11,34,6.11,66.1,33.9,19.2,132.5,1.53,26.5,0,0,0,0,Precaución,26.8,84.7,2.27,0.661,14.83,-92.47,12
P023,Maíz,Mazatán,2017,Dic,12,35,6.21,54.9,33.2,20.4,131.7,1.55,26.2,0,0,0,0,Precaución,26.9,76,0.66,0.549,14.83,-92.47,12
P023,Maíz,Mazatán,2018,Ene,1,36,6.18,42.1,45.4,18.8,134.8,1.53,26.5,12,0,8,0,Precaución,27.4,76.7,0.55,0.421,14.83,-92.47,12
P023,Maíz,Mazatán,2018,Feb,2,37,6.16,35.6,34.2,18.9,130.1,1.51,27.4,0,0,0,0,Precaución,26.8,73.4,1.16,0.356,14.83,-92.47,12
P023,Maíz,Mazatán,2018,Mar,3,38,6.18,31.7,34,20.6,129.4,1.58,28.4,0,0,0,0,Precaución,29,70.6,0.23,0.317,14.83,-92.47,12
P023,Maíz,Mazatán,2018,Abr,4,39,6.19,41.6,37.5,18.9,131.7,1.67,29.4,0,0,0,0,Precaución,29.1,66.8,1.33,0.416,14.83,-92.47,12
P023,Maíz,Mazatán,2018,May,5,40,6.14,68.4,46.2,26.5,141.1,1.59,28.7,12,6,8,0,Precaución,29,78.2,3.7,0.684,14.83,-92.47,12
P023,Maíz,Mazatán,2018,Jun,6,41,6.11,80.2,35.2,19.7,135.9,1.59,27.6,0,0,0,0,Precaución,27.4,86.2,7.96,0.802,14.83,-92.47,12
P023,Maíz,Mazatán,2018,Jul,7,42,6.14,83.5,34.7,20.1,130.6,1.61,27.1,0,0,0,0,Precaución,27.3,86.7,7.6,0.835,14.83,-92.47,12
P023,Maíz,Mazatán,2018,Ago,8,43,6.09,87.3,32.7,21.3,131.7,1.62,26.9,0,0,0,0,Precaución,27.2,83.8,8.25,0.873,14.83,-92.47,12
P023,Maíz,Mazatán,2018,Sep,9,44,6.11,86.1,45.5,20.9,136.5,1.47,27.4,12,0,8,0,Óptimo,27.4,90.8,10.3,0.861,14.83,-92.47,12
P023,Maíz,Mazatán,2018,Oct,10,45,6.06,82.9,34.9,20.7,136.1,1.69,26.8,0,0,0,0,Precaución,27.1,83.7,8.74,0.829,14.83,-92.47,12
P023,Maíz,Mazatán,2018,Nov,11,46,6.08,66.2,35.1,19.7,131.7,1.55,26.6,0,0,0,0,Precaución,26.8,82.2,3.08,0.662,14.83,-92.47,12
P023,Maíz,Mazatán,2018,Dic,12,47,6.1,49.6,33.1,18.4,130.1,1.67,26.6,0,0,0,0,Precaución,27.5,78.2,0.69,0.496,14.83,-92.47,12
P023,Maíz,Mazatán,2019,Ene,1,48,6.3,42.3,45.1,24.9,134.5,1.62,26.6,12,6,8,0.2,Precaución,26.9,73.4,0.44,0.423,14.83,-92.47,12
P023,Maíz,Mazatán,2019,Feb,2,49,6,39.6,33.5,18.8,127.9,1.51,27.3,0,0,0,0,Precaución,27.6,75.1,0.67,0.396,14.83,-92.47,12
P023,Maíz,Mazatán,2019,Mar,3,50,6.13,31.2,32.9,18.7,133.9,1.67,28.8,0,0,0,0,Precaución,29.1,70.5,0.65,0.312,14.83,-92.47,12
P023,Maíz,Mazatán,2019,Abr,4,51,6.03,41.6,34.4,18.9,129.1,1.74,29.5,0,0,0,0,Precaución,29.7,71.5,0.7,0.416,14.83,-92.47,12
P023,Maíz,Mazatán,2019,May,5,52,6.01,73.9,45.3,18.8,140.9,1.61,28.8,12,0,8,0,Precaución,28.9,81.4,5.08,0.739,14.83,-92.47,12
P023,Maíz,Mazatán,2019,Jun,6,53,6.05,88.2,35.2,17.8,127.7,1.58,27.4,0,0,0,0,Precaución,28.2,83.8,7.92,0.882,14.83,-92.47,12
P023,Maíz,Mazatán,2019,Jul,7,54,5.99,80.5,36,19.2,124.6,1.7,26.9,0,0,0,0,Precaución,27.6,90.9,7.82,0.805,14.83,-92.47,12
P023,Maíz,Mazatán,2019,Ago,8,55,6.06,87,33.6,19.7,130.3,1.63,27.3,0,0,0,0,Precaución,26.6,87.5,8.12,0.87,14.83,-92.47,12
P023,Maíz,Mazatán,2019,Sep,9,56,5.98,83.1,45.2,25.1,140.8,1.63,26.8,12,6,8,0,Precaución,26.9,86.8,9.17,0.831,14.83,-92.47,12
P023,Maíz,Mazatán,2019,Oct,10,57,6.06,80.8,33.7,18.6,132.6,1.74,26.8,0,0,0,0,Precaución,27.3,84.2,7.64,0.808,14.83,-92.47,12
P023,Maíz,Mazatán,2019,Nov,11,58,5.92,65.6,35.1,19.4,127.9,1.64,26.3,0,0,0,0,Precaución,26.4,86.3,1.32,0.656,14.83,-92.47,12
P023,Maíz,Mazatán,2019,Dic,12,59,5.93,46.1,34.9,19.5,122.7,1.66,26.4,0,0,0,0,Precaución,27,78.8,0,0.461,14.83,-92.47,12
P023,Maíz,Mazatán,2020,Ene,1,60,5.96,41.3,44.8,19.7,135.4,1.61,27,12,0,8,0,Precaución,27.9,76,0.53,0.413,14.83,-92.47,12
P023,Maíz,Mazatán,2020,Feb,2,61,5.95,34.7,33.5,19.7,125.7,1.68,27.3,0,0,0,0,Atención,27.4,75.6,0.1,0.347,14.83,-92.47,12
P023,Maíz,Mazatán,2020,Mar,3,62,5.94,33.2,33.9,20.5,127.6,1.79,28.6,0,0,0,0,Atención,29.1,70.2,0.89,0.332,14.83,-92.47,12
P023,Maíz,Mazatán,2020,Abr,4,63,5.92,39.7,34.2,18.3,132.6,1.68,29.1,0,0,0,0,Precaución,29.8,74.3,0.43,0.397,14.83,-92.47,12
P023,Maíz,Mazatán,2020,May,5,64,5.97,67,46.3,25.7,138.6,1.64,29.1,12,6,8,0,Precaución,29.1,78.1,4.44,0.67,14.83,-92.47,12
P023,Maíz,Mazatán,2020,Jun,6,65,5.94,87,34.4,17.8,128.4,1.74,27.6,0,0,0,0,Precaución,28.1,82.1,7.68,0.87,14.83,-92.47,12
P023,Maíz,Mazatán,2020,Jul,7,66,5.91,81.4,33.5,20.3,123.1,1.74,27.3,0,0,0,0,Precaución,27.7,87.4,7.59,0.814,14.83,-92.47,12
P023,Maíz,Mazatán,2020,Ago,8,67,5.91,84.1,32.6,17.5,123.1,1.76,26.6,0,0,0,0,Precaución,27,87.2,7.7,0.841,14.83,-92.47,12
P023,Maíz,Mazatán,2020,Sep,9,68,5.93,88.6,45.1,19.2,136.9,1.77,26.9,12,0,8,0,Atención,27.4,88.1,8.99,0.886,14.83,-92.47,12
P023,Maíz,Mazatán,2020,Oct,10,69,5.92,83.9,30.8,19.3,126.8,1.7,26.8,0,0,0,0,Precaución,27.3,85.9,7.3,0.839,14.83,-92.47,12
P023,Maíz,Mazatán,2020,Nov,11,70,5.93,63.8,31.3,18.7,126.1,1.74,26.9,0,0,0,0,Precaución,26.7,79.6,2.46,0.638,14.83,-92.47,12
P023,Maíz,Mazatán,2020,Dic,12,71,5.86,51.3,30.8,17.5,129.7,1.72,26.4,0,0,0,0,Precaución,26.9,73,0.95,0.513,14.83,-92.47,12
P023,Maíz,Mazatán,2021,Ene,1,72,6.02,43.4,46.3,23.4,141.9,1.8,26.8,12,6,8,0.2,Precaución,26.8,73.9,0.16,0.434,14.83,-92.47,12
P023,Maíz,Mazatán,2021,Feb,2,73,5.92,34.8,32.9,18.7,126.1,1.75,27,0,0,0,0,Atención,27.9,67.3,1.1,0.348,14.83,-92.47,12
P023,Maíz,Mazatán,2021,Mar,3,74,5.82,33.5,31.8,18.7,125.1,1.75,28.8,0,0,0,0,Atención,28.9,71.5,0,0.335,14.83,-92.47,12
P023,Maíz,Mazatán,2021,Abr,4,75,5.84,33.4,31,18.5,122.7,1.87,29.3,0,0,0,0,Atención,29.7,71.6,0.78,0.334,14.83,-92.47,12
P023,Maíz,Mazatán,2021,May,5,76,5.85,69.5,45.1,19,142.4,1.78,28.8,12,0,8,0,Precaución,28.3,77.1,3.99,0.695,14.83,-92.47,12
P023,Maíz,Mazatán,2021,Jun,6,77,5.8,82.7,32.1,19.9,129.3,1.85,27.8,0,0,0,0,Precaución,27.5,85.9,8.34,0.827,14.83,-92.47,12
P023,Maíz,Mazatán,2021,Jul,7,78,5.76,82.1,33.6,18.6,127.7,1.74,27,0,0,0,0,Precaución,27.4,83.4,6.8,0.821,14.83,-92.47,12
P023,Maíz,Mazatán,2021,Ago,8,79,5.75,86.5,33.2,18.6,127.7,1.79,27.2,0,0,0,0,Precaución,27.9,84.7,7.1,0.865,14.83,-92.47,12
P023,Maíz,Mazatán,2021,Sep,9,80,5.89,84.2,45.9,24.4,142.5,1.82,26.7,12,6,8,0,Precaución,27.1,88.8,8.38,0.842,14.83,-92.47,12
P023,Maíz,Mazatán,2021,Oct,10,81,5.8,82.9,30.3,18.3,132.4,1.8,26.9,0,0,0,0,Precaución,27.6,83.9,6.57,0.829,14.83,-92.47,12
P023,Maíz,Mazatán,2021,Nov,11,82,5.79,58.9,32.8,18.1,129.7,1.82,26.7,0,0,0,0,Precaución,26.8,82.7,1.35,0.589,14.83,-92.47,12
P023,Maíz,Mazatán,2021,Dic,12,83,5.75,53.9,32.9,18.3,131.6,1.82,26.7,0,0,0,0,Precaución,26.3,73.6,0.73,0.539,14.83,-92.47,12
P023,Maíz,Mazatán,2022,Ene,1,84,5.76,42.6,43.4,18,138.6,1.82,27.3,12,0,8,0,Precaución,27.3,73.4,0.35,0.426,14.83,-92.47,12
P023,Maíz,Mazatán,2022,Feb,2,85,5.75,39.7,33.4,17,120.4,1.9,27.7,0,0,0,0,Precaución,27.4,73.3,0.62,0.397,14.83,-92.47,12
P023,Maíz,Mazatán,2022,Mar,3,86,5.78,30.8,34.7,16.6,133.1,1.88,28.7,0,0,0,0,Atención,29.4,72.1,0.86,0.308,14.83,-92.47,12
P023,Maíz,Mazatán,2022,Abr,4,87,5.63,40.5,30,17.5,124.5,1.83,29.6,0,0,0,0,Precaución,29.3,73.8,1.35,0.405,14.83,-92.47,12
P023,Maíz,Mazatán,2022,May,5,88,5.77,72.1,45.5,24,136.3,1.82,29.4,12,6,8,0,Precaución,28.5,82.7,3.95,0.721,14.83,-92.47,12
P023,Maíz,Mazatán,2022,Jun,6,89,5.72,78.3,30,17.3,126,1.84,27.2,0,0,0,0,Precaución,28.4,83.4,9.37,0.783,14.83,-92.47,12
P023,Maíz,Mazatán,2022,Jul,7,90,5.76,81.2,32.4,19.7,129.8,1.86,27.3,0,0,0,0,Precaución,27.3,86.8,6.95,0.812,14.83,-92.47,12
P023,Maíz,Mazatán,2022,Ago,8,91,5.69,84.6,35.2,17.3,127.4,1.9,26.9,0,0,0,0,Precaución,27.6,84.3,7.35,0.846,14.83,-92.47,12
P023,Maíz,Mazatán,2022,Sep,9,92,5.66,82.8,44.6,19.8,134.3,1.89,26.3,12,0,8,0,Precaución,27.2,86.7,9.22,0.828,14.83,-92.47,12
P023,Maíz,Mazatán,2022,Oct,10,93,5.67,76.7,32.8,17.2,130,1.84,26.9,0,0,0,0,Precaución,27.2,86.3,7.12,0.767,14.83,-92.47,12
P023,Maíz,Mazatán,2022,Nov,11,94,5.65,62.2,30.7,17.6,124.4,1.9,26.2,0,0,0,0,Precaución,26.8,85.2,1.47,0.622,14.83,-92.47,12
P023,Maíz,Mazatán,2022,Dic,12,95,5.63,49.2,30.4,17.8,126.9,1.86,26.9,0,0,0,0,Precaución,27.2,77.4,0.07,0.492,14.83,-92.47,12
P023,Maíz,Mazatán,2023,Ene,1,96,5.73,37.6,43.4,24.5,137.9,1.96,26.8,12,6,8,0.2,Precaución,27.3,77.2,0.06,0.376,14.83,-92.47,12
P023,Maíz,Mazatán,2023,Feb,2,97,5.6,36.7,31.7,16.9,129.2,1.9,27.6,0,0,0,0,Precaución,27.9,72.8,0.41,0.367,14.83,-92.47,12
P023,Maíz,Mazatán,2023,Mar,3,98,5.61,39.1,32.4,17,128.6,1.99,28.4,0,0,0,0,Precaución,29.6,69.1,0,0.391,14.83,-92.47,12
P023,Maíz,Mazatán,2023,Abr,4,99,5.57,41.3,31.2,18.6,129,1.95,29.5,0,0,0,0,Precaución,29.9,69.7,0.89,0.413,14.83,-92.47,12
P023,Maíz,Mazatán,2023,May,5,100,5.6,67.9,43.9,17,130.7,1.94,28.9,12,0,8,0,Precaución,29.1,77.3,3.63,0.679,14.83,-92.47,12
P023,Maíz,Mazatán,2023,Jun,6,101,5.61,81.6,33.4,17.3,131.9,1.89,27.7,0,0,0,0,Precaución,28,84.5,8.11,0.816,14.83,-92.47,12
P023,Maíz,Mazatán,2023,Jul,7,102,5.58,80.9,32.5,18.6,129.5,1.83,27.1,0,0,0,0,Precaución,27.8,85.7,6.33,0.809,14.83,-92.47,12
P023,Maíz,Mazatán,2023,Ago,8,103,5.66,87,29.6,18.3,123,1.96,27,0,0,0,0,Precaución,27.5,86.6,8.1,0.87,14.83,-92.47,12
P023,Maíz,Mazatán,2023,Sep,9,104,5.55,86.5,41.8,23.4,137,1.98,26.8,12,6,8,0,Precaución,27.1,87.1,8.84,0.865,14.83,-92.47,12
P023,Maíz,Mazatán,2023,Oct,10,105,5.6,83.9,30.8,17.9,131.1,2.04,26.7,0,0,0,0,Precaución,27.3,85.3,7.69,0.839,14.83,-92.47,12
P023,Maíz,Mazatán,2023,Nov,11,106,5.56,63,29.5,16.7,127.7,1.99,26.7,0,0,0,0,Precaución,27.4,81.9,1.43,0.63,14.83,-92.47,12
P023,Maíz,Mazatán,2023,Dic,12,107,5.56,52.8,29.1,16.6,123.7,2.06,26.4,0,0,0,0,Precaución,27.8,75.8,0.65,0.528,14.83,-92.47,12
P023,Maíz,Mazatán,2024,Ene,1,108,5.44,48.2,44.1,16.8,134.2,1.98,27.1,12,0,8,0,Atención,27.5,75.2,0.34,0.482,14.83,-92.47,12
P023,Maíz,Mazatán,2024,Feb,2,109,5.51,28.4,30.5,18,128.6,1.93,27.9,0,0,0,0,Atención,28.2,72.2,0.28,0.284,14.83,-92.47,12
P023,Maíz,Mazatán,2024,Mar,3,110,5.57,34.3,31.4,17.9,132.7,1.94,28.9,0,0,0,0,Atención,29.1,71.1,0.56,0.343,14.83,-92.47,12
P023,Maíz,Mazatán,2024,Abr,4,111,5.55,34.6,30.2,17.4,127.1,2.1,29.4,0,0,0,0,Atención,29.2,69.5,0.97,0.346,14.83,-92.47,12
P023,Maíz,Mazatán,2024,May,5,112,5.47,66.8,42,22.8,132.8,1.98,28.5,12,6,8,0,Atención,28.9,77,4.46,0.668,14.83,-92.47,12
P023,Maíz,Mazatán,2024,Jun,6,113,5.5,87.8,31.5,17,126.9,2.03,27.5,0,0,0,0,Precaución,28.3,84.5,7.84,0.878,14.83,-92.47,12
P023,Maíz,Mazatán,2024,Jul,7,114,5.49,78.8,29.8,16.9,121.6,2.05,26.9,0,0,0,0,Atención,28.1,90.1,8.04,0.788,14.83,-92.47,12
P023,Maíz,Mazatán,2024,Ago,8,115,5.42,85.7,31.9,17.8,125.9,2.07,27.1,0,0,0,0,Atención,27.5,86.4,8.44,0.857,14.83,-92.47,12
P023,Maíz,Mazatán,2024,Sep,9,116,5.43,91.3,42.8,17.5,132.2,2.05,26.5,12,0,8,0,Atención,27,89.5,8.83,0.913,14.83,-92.47,12
P023,Maíz,Mazatán,2024,Oct,10,117,5.48,80.9,31.3,16.3,127.6,2.05,27.1,0,0,0,0,Atención,27,83.5,7.28,0.809,14.83,-92.47,12
P023,Maíz,Mazatán,2024,Nov,11,118,5.45,64.9,31.1,18.1,131.4,2.07,27.1,0,0,0,0,Atención,27.1,82.3,1.48,0.649,14.83,-92.47,12
P023,Maíz,Mazatán,2024,Dic,12,119,5.43,45.8,31.3,16.6,124.8,2.07,26.9,0,0,0,0,Atención,26.4,78.7,0.49,0.458,14.83,-92.47,12
P024,Café,Mazatán,2015,Ene,1,0,6,44.5,30.5,14.1,118.1,1.08,26.8,0,0,0,0,Precaución,26.6,73.5,0.45,0.445,14.83,-92.47,12
P024,Café,Mazatán,2015,Feb,2,1,5.96,38.3,29.3,16.1,126.5,1.08,27.9,0,0,0,0,Precaución,27.6,73.2,0,0.383,14.83,-92.47,12
P024,Café,Mazatán,2015,Mar,3,2,6.01,30.7,27.2,14,122,1.01,28.6,0,0,0,0,Precaución,29.2,68.6,0,0.307,14.83,-92.47,12
P024,Café,Mazatán,2015,Abr,4,3,5.9,43,29.2,14.9,128.6,1.06,29.7,0,0,0,0,Precaución,29.8,71.4,0.29,0.43,14.83,-92.47,12
P024,Café,Mazatán,2015,May,5,4,5.93,66.8,29.2,13.7,116.8,1.02,28.7,0,0,0,0,Precaución,28.7,78.1,3.52,0.668,14.83,-92.47,12
P024,Café,Mazatán,2015,Jun,6,5,6.03,88.4,29.4,15.3,123.9,1.06,27.3,0,0,0,0,Precaución,27.8,87.1,8.66,0.884,14.83,-92.47,12
P024,Café,Mazatán,2015,Jul,7,6,5.97,79.8,36.6,15.3,129.8,1.05,27.1,6,0,5,0,Precaución,27.1,85.9,8.21,0.798,14.83,-92.47,12
P024,Café,Mazatán,2015,Ago,8,7,6.06,86.5,30,14.2,116.2,1.08,26.3,0,0,0,0,Precaución,27.1,86,7.4,0.865,14.83,-92.47,12
P024,Café,Mazatán,2015,Sep,9,8,6.01,79.6,30,13.8,121.2,1.05,26.5,0,0,0,0,Precaución,26.5,87.7,9.29,0.796,14.83,-92.47,12
P024,Café,Mazatán,2015,Oct,10,9,5.95,80.6,30.4,13.9,121.2,1.12,26.8,0,0,0,0,Precaución,26.8,84.3,7.59,0.806,14.83,-92.47,12
P024,Café,Mazatán,2015,Nov,11,10,5.93,69.5,29.3,15.8,117.8,1.08,26.7,0,0,0,0,Precaución,27.3,82.9,2.67,0.695,14.83,-92.47,12
P024,Café,Mazatán,2015,Dic,12,11,5.91,55.1,28.9,12.9,125,1.11,26.8,0,0,0,0,Precaución,27.3,77,0.05,0.551,14.83,-92.47,12
P024,Café,Mazatán,2016,Ene,1,12,5.93,46.5,35.8,16.6,128.5,1.13,27.1,6,3,5,0,Precaución,26.8,76.6,0,0.465,14.83,-92.47,12
P024,Café,Mazatán,2016,Feb,2,13,5.96,35.3,31.5,13.6,121,1.09,27.8,0,0,0,0,Precaución,27.8,71.5,0,0.353,14.83,-92.47,12
P024,Café,Mazatán,2016,Mar,3,14,5.92,39.2,28.8,14.3,123.7,1.14,28.4,0,0,0,0,Precaución,29.2,67.9,0.59,0.392,14.83,-92.47,12
P024,Café,Mazatán,2016,Abr,4,15,5.89,37.5,29.7,13.3,121,1.14,29.2,0,0,0,0,Precaución,29.3,70.7,0.33,0.375,14.83,-92.47,12
P024,Café,Mazatán,2016,May,5,16,5.94,65.8,28.8,15.2,126.6,1.14,29.2,0,0,0,0,Precaución,28.8,78.8,4.47,0.658,14.83,-92.47,12
P024,Café,Mazatán,2016,Jun,6,17,5.91,85.3,28.2,14.7,122.8,1.14,27.5,0,0,0,0,Precaución,28.1,85.1,8.51,0.853,14.83,-92.47,12
P024,Café,Mazatán,2016,Jul,7,18,5.97,85.2,33.3,14.4,132,1.11,27.1,6,0,5,0,Precaución,27,85.6,6.83,0.852,14.83,-92.47,12
P024,Café,Mazatán,2016,Ago,8,19,5.9,87.2,28.8,13.6,120,1.08,27.1,0,0,0,0,Precaución,27.6,84.8,8.14,0.872,14.83,-92.47,12
P024,Café,Mazatán,2016,Sep,9,20,5.85,88.2,29,15.2,124.1,1.12,26.8,0,0,0,0,Precaución,26.8,87.1,9.71,0.882,14.83,-92.47,12
P024,Café,Mazatán,2016,Oct,10,21,5.97,84.7,29.7,14.9,118.3,1.19,26.8,0,0,0,0,Precaución,27.3,85.8,7.34,0.847,14.83,-92.47,12
P024,Café,Mazatán,2016,Nov,11,22,5.91,67.4,29.2,14.3,124,1.18,26.5,0,0,0,0,Precaución,26.8,84.9,2.26,0.674,14.83,-92.47,12
P024,Café,Mazatán,2016,Dic,12,23,5.91,48.8,28.2,13,125.1,1.09,26.7,0,0,0,0,Precaución,27.1,75.3,1.23,0.488,14.83,-92.47,12
P024,Café,Mazatán,2017,Ene,1,24,5.91,43.2,36.7,17,125.9,1.23,26.9,6,3,5,0,Precaución,27.1,76.2,0.54,0.432,14.83,-92.47,12
P024,Café,Mazatán,2017,Feb,2,25,5.87,38.4,29.2,14.4,121.4,1.17,27.4,0,0,0,0,Precaución,27.7,71.7,0,0.384,14.83,-92.47,12
P024,Café,Mazatán,2017,Mar,3,26,5.79,37.4,28.4,12.6,125.5,1.16,28.5,0,0,0,0,Precaución,28.8,69,0.75,0.374,14.83,-92.47,12
P024,Café,Mazatán,2017,Abr,4,27,5.81,37.2,30.3,14.7,122.2,1.16,29.3,0,0,0,0,Precaución,30,68.9,0.44,0.372,14.83,-92.47,12
P024,Café,Mazatán,2017,May,5,28,5.82,72,28.4,15.7,120.6,1.21,29,0,0,0,0,Precaución,29.3,77.3,5.31,0.72,14.83,-92.47,12
P024,Café,Mazatán,2017,Jun,6,29,5.86,90.4,27.1,15.1,115.4,1.14,27.6,0,0,0,0,Precaución,27.7,84.3,8.44,0.904,14.83,-92.47,12
P024,Café,Mazatán,2017,Jul,7,30,5.78,90.7,35.1,14.1,133.9,1.11,26.7,6,0,5,0,Atención,26.8,85,7.21,0.907,14.83,-92.47,12
P024,Café,Mazatán,2017,Ago,8,31,5.83,87.1,29.6,13.3,123.7,1.19,27.1,0,0,0,0,Precaución,26.9,84.1,7.75,0.871,14.83,-92.47,12
P024,Café,Mazatán,2017,Sep,9,32,5.83,86.4,29.2,13.9,124.4,1.15,27.2,0,0,0,0,Precaución,27.2,84.4,9.36,0.864,14.83,-92.47,12
P024,Café,Mazatán,2017,Oct,10,33,5.83,78.3,26.7,15.3,130.9,1.13,26.9,0,0,0,0,Precaución,26.8,89,7.31,0.783,14.83,-92.47,12
P024,Café,Mazatán,2017,Nov,11,34,5.83,66.9,26.2,13.9,125.4,1.18,27.1,0,0,0,0,Precaución,27.7,81.8,1.93,0.669,14.83,-92.47,12
P024,Café,Mazatán,2017,Dic,12,35,5.79,51,29.3,13.9,120.8,1.17,27.1,0,0,0,0,Precaución,26.9,78.3,0.69,0.51,14.83,-92.47,12
P024,Café,Mazatán,2018,Ene,1,36,5.95,46.1,36,19.2,121.1,1.16,26.7,6,3,5,0.12,Precaución,27.5,74.2,0.36,0.461,14.83,-92.47,12
P024,Café,Mazatán,2018,Feb,2,37,5.82,45.4,30,13,119.4,1.22,27.9,0,0,0,0,Precaución,27.1,74.7,0,0.454,14.83,-92.47,12
P024,Café,Mazatán,2018,Mar,3,38,5.76,35.3,28.3,14.5,131.1,1.14,28.5,0,0,0,0,Precaución,29,68.8,0.58,0.353,14.83,-92.47,12
